Neighbourhood,ObjectId
West Hill (136),19613
Woburn (137),19614
Kensington-Chinatown (78),19616
Tam O'Shanter-Sullivan (118),19617
St.Andrew-Windfields (40),19618
Black Creek (24),19619
Maple Leaf (29),19620
Ionview (125),19621
Rosedale-Moore Park (98),19622
York University Heights (27),19623
Niagara (82),19624
Waterfront Communities-The Island (77),19625
Bay Street Corridor (76),19626
Cabbagetown-South St.James Town (71),19627
Woburn (137),19628
L'Amoreaux (117),19629
Mount Olive-Silverstone-Jamestown (2),19630
Church-Yonge Corridor (75),19631
Church-Yonge Corridor (75),19632
L'Amoreaux (117),19633
Ionview (125),19634
Milliken (130),19635
High Park North (88),19636
West Humber-Clairville (1),19637
West Humber-Clairville (1),19638
York University Heights (27),19639
Scarborough Village (139),19640
Scarborough Village (139),19641
Black Creek (24),19642
Black Creek (24),19643
Islington-City Centre West (14),19644
Dufferin Grove (83),19645
Bathurst Manor (34),19646
Bathurst Manor (34),19647
Bathurst Manor (34),19648
Westminster-Branson (35),19649
West Humber-Clairville (1),19650
Mount Dennis (115),19651
Yonge-Eglinton (100),19652
Cliffcrest (123),19653
Weston (113),19654
Moss Park (73),19655
Moss Park (73),19656
Kennedy Park (124),19657
Englemount-Lawrence (32),19658
Taylor-Massey (61),19659
Kennedy Park (124),19660
Bendale (127),19661
Yorkdale-Glen Park (31),19662
Malvern (132),19663
Malvern (132),19664
Glenfield-Jane Heights (25),19665
Roncesvalles (86),19666
Oakwood Village (107),19667
Parkwoods-Donalda (45),19668
Parkwoods-Donalda (45),19669
O'Connor-Parkview (54),19670
Wychwood (94),19671
York University Heights (27),19672
York University Heights (27),19673
Birchcliffe-Cliffside (122),19674
Kensington-Chinatown (78),19675
Malvern (132),19679
Islington-City Centre West (14),19680
Woburn (137),19683
Moss Park (73),19684
Woburn (137),19687
Moss Park (73),19688
Eringate-Centennial-West Deane (11),19689
Woburn (137),19691
South Parkdale (85),19692
Eringate-Centennial-West Deane (11),19693
Malvern (132),19698
Malvern (132),19699
Lambton Baby Point (114),19700
East End-Danforth (62),19701
Milliken (130),19702
Dovercourt-Wallace Emerson-Junction (93),19703
Taylor-Massey (61),19709
Don Valley Village (47),19710
High Park-Swansea (87),19711
Weston-Pellam Park (91),19712
Clairlea-Birchmount (120),19713
Humewood-Cedarvale (106),19714
West Hill (136),19715
West Humber-Clairville (1),19726
West Humber-Clairville (1),19731
St.Andrew-Windfields (40),19732
South Parkdale (85),19733
Black Creek (24),19736
Black Creek (24),19737
Malvern (132),19738
Downsview-Roding-CFB (26),19739
Morningside (135),19740
Black Creek (24),19741
Waterfront Communities-The Island (77),19742
Cabbagetown-South St.James Town (71),19743
Kennedy Park (124),19744
Downsview-Roding-CFB (26),19745
Downsview-Roding-CFB (26),19746
Rouge (131),19747
West Hill (136),19748
South Riverdale (70),19749
South Riverdale (70),19750
South Riverdale (70),19751
Don Valley Village (47),19752
Moss Park (73),19753
Willowdale East (51),19754
Agincourt North (129),19755
Clairlea-Birchmount (120),19756
L'Amoreaux (117),19757
Agincourt North (129),19758
Woburn (137),19760
Clairlea-Birchmount (120),19761
Bay Street Corridor (76),19762
Thorncliffe Park (55),19763
Woodbine Corridor (64),19764
Woodbine Corridor (64),19765
Bay Street Corridor (76),19766
Rosedale-Moore Park (98),19767
Moss Park (73),19768
O'Connor-Parkview (54),19769
Woodbine Corridor (64),19770
Thistletown-Beaumond Heights (3),19771
North St.James Town (74),19772
North St.James Town (74),19773
Bay Street Corridor (76),19774
Waterfront Communities-The Island (77),19775
Waterfront Communities-The Island (77),19776
University (79),19777
O'Connor-Parkview (54),19778
Waterfront Communities-The Island (77),19779
Wexford/Maryvale (119),19780
Dovercourt-Wallace Emerson-Junction (93),19781
Thistletown-Beaumond Heights (3),19782
Willowridge-Martingrove-Richview (7),19783
Church-Yonge Corridor (75),19784
West Hill (136),19785
Church-Yonge Corridor (75),19787
West Humber-Clairville (1),19788
West Humber-Clairville (1),19789
Corso Italia-Davenport (92),19790
Corso Italia-Davenport (92),19791
Mount Olive-Silverstone-Jamestown (2),19792
Bay Street Corridor (76),19793
Mimico (includes Humber Bay Shores) (17),19794
Eglinton East (138),19795
Humbermede (22),19796
Humbermede (22),19797
High Park-Swansea (87),19798
Downsview-Roding-CFB (26),19799
Moss Park (73),19800
L'Amoreaux (117),19801
L'Amoreaux (117),19802
Lansing-Westgate (38),19803
Downsview-Roding-CFB (26),19804
East End-Danforth (62),19805
Cliffcrest (123),19806
Moss Park (73),19807
Niagara (82),19808
Trinity-Bellwoods (81),19809
Trinity-Bellwoods (81),19810
Willowdale West (37),19811
Oakwood Village (107),19812
Princess-Rosethorn (10),19813
Bay Street Corridor (76),19814
Keelesdale-Eglinton West (110),19815
York University Heights (27),19816
Downsview-Roding-CFB (26),19817
High Park-Swansea (87),19818
Church-Yonge Corridor (75),19819
Kennedy Park (124),19820
Hillcrest Village (48),19821
Junction Area (90),19823
Cliffcrest (123),19824
Wexford/Maryvale (119),19825
Bendale (127),19826
Parkwoods-Donalda (45),19827
Parkwoods-Donalda (45),19828
York University Heights (27),19829
Glenfield-Jane Heights (25),19830
L'Amoreaux (117),19831
Trinity-Bellwoods (81),19832
North Riverdale (68),19833
Humber Summit (21),19834
Rockcliffe-Smythe (111),19835
Dorset Park (126),19836
Dovercourt-Wallace Emerson-Junction (93),19837
Willowridge-Martingrove-Richview (7),19838
Junction Area (90),19839
Moss Park (73),19840
Lansing-Westgate (38),19842
Victoria Village (43),19843
Lawrence Park South (103),19844
Danforth (66),19845
Kennedy Park (124),19846
Willowdale West (37),19847
New Toronto (18),19848
Newtonbrook West (36),19849
Thistletown-Beaumond Heights (3),19850
Mount Pleasant West (104),19852
Bedford Park-Nortown (39),19853
Bay Street Corridor (76),19854
Weston (113),19855
Kingsview Village-The Westway (6),19856
Kingsview Village-The Westway (6),19857
Black Creek (24),19859
East End-Danforth (62),19860
L'Amoreaux (117),19861
L'Amoreaux (117),19862
Markland Wood (12),19863
Niagara (82),19864
Clanton Park (33),19865
South Riverdale (70),19866
South Riverdale (70),19867
South Riverdale (70),19868
South Riverdale (70),19869
South Riverdale (70),19870
Greenwood-Coxwell (65),19871
Greenwood-Coxwell (65),19872
Kensington-Chinatown (78),19873
Kensington-Chinatown (78),19874
North Riverdale (68),19875
Agincourt North (129),19876
East End-Danforth (62),19877
East End-Danforth (62),19878
Lawrence Park South (103),19879
Lawrence Park South (103),19880
Lawrence Park South (103),19881
Lawrence Park South (103),19882
Roncesvalles (86),19883
Roncesvalles (86),19884
Roncesvalles (86),19885
Eringate-Centennial-West Deane (11),19886
Kingsway South (15),19887
Downsview-Roding-CFB (26),19888
Malvern (132),19889
Palmerston-Little Italy (80),19890
South Riverdale (70),19891
Cliffcrest (123),19892
Wychwood (94),19893
Niagara (82),19894
Niagara (82),19895
Woodbine Corridor (64),19896
Downsview-Roding-CFB (26),19897
Downsview-Roding-CFB (26),19898
Elms-Old Rexdale (5),19899
Palmerston-Little Italy (80),19900
Palmerston-Little Italy (80),19901
Palmerston-Little Italy (80),19902
Roncesvalles (86),19903
Moss Park (73),19904
Englemount-Lawrence (32),19905
West Humber-Clairville (1),19906
Keelesdale-Eglinton West (110),19907
Oakridge (121),19908
West Hill (136),19909
Caledonia-Fairbank (109),19910
Oakwood Village (107),19911
Morningside (135),19912
Black Creek (24),19913
Kingsway South (15),19914
Kingsway South (15),19915
Kingsway South (15),19916
Cliffcrest (123),19917
Black Creek (24),19918
Old East York (58),19919
Eringate-Centennial-West Deane (11),19920
Kingsview Village-The Westway (6),19921
Birchcliffe-Cliffside (122),19922
Thistletown-Beaumond Heights (3),19923
Englemount-Lawrence (32),19924
Edenbridge-Humber Valley (9),19928
Cabbagetown-South St.James Town (71),19929
Beechborough-Greenbrook (112),19936
Waterfront Communities-The Island (77),19937
Roncesvalles (86),19941
Woburn (137),19942
Blake-Jones (69),19949
Pleasant View (46),19950
Bay Street Corridor (76),19951
Steeles (116),19952
Trinity-Bellwoods (81),19953
York University Heights (27),19958
Pleasant View (46),19959
Church-Yonge Corridor (75),19967
Willowridge-Martingrove-Richview (7),19968
West Humber-Clairville (1),19969
Don Valley Village (47),19970
Bendale (127),19971
Woburn (137),19972
Woburn (137),19973
Birchcliffe-Cliffside (122),19974
Runnymede-Bloor West Village (89),19976
Runnymede-Bloor West Village (89),19977
Rouge (131),19978
North St.James Town (74),19983
North St.James Town (74),19984
Malvern (132),19988
Cliffcrest (123),19989
Tam O'Shanter-Sullivan (118),19993
Willowdale West (37),19994
Willowdale West (37),19995
Willowdale East (51),19996
North St.James Town (74),19997
New Toronto (18),19998
Woodbine-Lumsden (60),19999
Bay Street Corridor (76),20000
Weston (113),20002
Malvern (132),20003
West Humber-Clairville (1),20004
Rouge (131),20005
Pelmo Park-Humberlea (23),20006
Bay Street Corridor (76),20007
Caledonia-Fairbank (109),20009
Flemingdon Park (44),20010
Caledonia-Fairbank (109),20013
Flemingdon Park (44),20014
Milliken (130),20019
Flemingdon Park (44),20021
Thistletown-Beaumond Heights (3),20026
Flemingdon Park (44),20029
West Hill (136),20035
Niagara (82),20038
Niagara (82),20040
Downsview-Roding-CFB (26),20048
Church-Yonge Corridor (75),20049
Rustic (28),20051
Downsview-Roding-CFB (26),20055
Corso Italia-Davenport (92),20060
Islington-City Centre West (14),20061
Mount Olive-Silverstone-Jamestown (2),20064
North St.James Town (74),20065
North St.James Town (74),20066
Keelesdale-Eglinton West (110),20067
Newtonbrook East (50),20069
Willowdale West (37),20070
South Riverdale (70),20071
Kennedy Park (124),20072
Willowdale East (51),20073
Church-Yonge Corridor (75),20074
West Humber-Clairville (1),20075
Yorkdale-Glen Park (31),20084
Moss Park (73),20085
Church-Yonge Corridor (75),20086
Church-Yonge Corridor (75),20087
Willowdale East (51),20088
Church-Yonge Corridor (75),20089
Bay Street Corridor (76),20090
East End-Danforth (62),20091
Waterfront Communities-The Island (77),20092
Mimico (includes Humber Bay Shores) (17),20093
Mount Olive-Silverstone-Jamestown (2),20094
Humber Summit (21),20095
Church-Yonge Corridor (75),20096
Black Creek (24),20097
Black Creek (24),20098
Black Creek (24),20099
Casa Loma (96),20100
Clanton Park (33),20101
Clanton Park (33),20102
Moss Park (73),20103
Moss Park (73),20104
Dufferin Grove (83),20105
Moss Park (73),20106
Oakwood Village (107),20107
Cliffcrest (123),20108
Casa Loma (96),20109
West Humber-Clairville (1),20110
Church-Yonge Corridor (75),20111
Little Portugal (84),20112
Church-Yonge Corridor (75),20113
Bayview Woods-Steeles (49),20114
Agincourt North (129),20115
Lawrence Park North (105),20116
Lawrence Park North (105),20117
Mount Olive-Silverstone-Jamestown (2),20118
Waterfront Communities-The Island (77),20119
Glenfield-Jane Heights (25),20120
Forest Hill North (102),20121
Forest Hill North (102),20122
Willowdale East (51),20123
Milliken (130),20124
Markland Wood (12),20125
Lawrence Park North (105),20129
Church-Yonge Corridor (75),20130
Mount Olive-Silverstone-Jamestown (2),20131
Trinity-Bellwoods (81),20132
South Parkdale (85),20144
South Parkdale (85),20145
Dufferin Grove (83),20146
Palmerston-Little Italy (80),20148
Junction Area (90),20149
Junction Area (90),20150
Tam O'Shanter-Sullivan (118),20151
Tam O'Shanter-Sullivan (118),20152
Parkwoods-Donalda (45),20153
North St.James Town (74),20155
York University Heights (27),20160
L'Amoreaux (117),20285
Weston (113),20291
Downsview-Roding-CFB (26),20292
Runnymede-Bloor West Village (89),20386
Birchcliffe-Cliffside (122),20392
Runnymede-Bloor West Village (89),20393
Moss Park (73),20399
Brookhaven-Amesbury (30),20402
Annex (95),20406
Mount Olive-Silverstone-Jamestown (2),20409
Bay Street Corridor (76),20410
Princess-Rosethorn (10),20427
Mount Olive-Silverstone-Jamestown (2),20433
Westminster-Branson (35),20434
Moss Park (73),20446
Church-Yonge Corridor (75),20447
Church-Yonge Corridor (75),20454
Pelmo Park-Humberlea (23),20455
Little Portugal (84),20456
West Humber-Clairville (1),20457
Greenwood-Coxwell (65),20458
North St.James Town (74),20463
Scarborough Village (139),20487
Don Valley Village (47),20488
Bay Street Corridor (76),20497
West Humber-Clairville (1),20498
Oakridge (121),20499
Dufferin Grove (83),20502
Flemingdon Park (44),20504
Bay Street Corridor (76),20505
Clairlea-Birchmount (120),20508
Dufferin Grove (83),20510
Moss Park (73),20511
Bay Street Corridor (76),20512
West Hill (136),20513
Clairlea-Birchmount (120),20514
Moss Park (73),20516
Roncesvalles (86),20517
West Hill (136),20519
Clairlea-Birchmount (120),20520
West Hill (136),20522
York University Heights (27),20523
Broadview North (57),20525
Kennedy Park (124),20526
West Hill (136),20527
Downsview-Roding-CFB (26),20528
Bay Street Corridor (76),20529
Wexford/Maryvale (119),20530
New Toronto (18),20531
Hillcrest Village (48),20532
Willowridge-Martingrove-Richview (7),20533
Newtonbrook West (36),20534
Highland Creek (134),20535
Niagara (82),20536
Stonegate-Queensway (16),20537
Stonegate-Queensway (16),20538
Danforth (66),20539
Tam O'Shanter-Sullivan (118),20540
Annex (95),20541
North St.James Town (74),20542
Broadview North (57),20543
Broadview North (57),20544
Church-Yonge Corridor (75),20548
Annex (95),20549
Bay Street Corridor (76),20550
Church-Yonge Corridor (75),20552
Bay Street Corridor (76),20553
Moss Park (73),20554
Dorset Park (126),20555
Kensington-Chinatown (78),20556
Bendale (127),20557
Kensington-Chinatown (78),20558
Don Valley Village (47),20559
The Beaches (63),20560
The Beaches (63),20561
North Riverdale (68),20562
North Riverdale (68),20563
Ionview (125),20564
Forest Hill North (102),20565
Downsview-Roding-CFB (26),20566
Willowridge-Martingrove-Richview (7),20567
Willowridge-Martingrove-Richview (7),20568
Cliffcrest (123),20569
South Riverdale (70),20570
Humewood-Cedarvale (106),20571
West Humber-Clairville (1),20572
Oakwood Village (107),20573
Junction Area (90),20574
Dorset Park (126),20575
Dorset Park (126),20576
Weston (113),20577
Highland Creek (134),20578
Newtonbrook West (36),20579
Agincourt North (129),20580
South Riverdale (70),20581
Glenfield-Jane Heights (25),20582
Victoria Village (43),20583
Clairlea-Birchmount (120),20584
Corso Italia-Davenport (92),20585
Eglinton East (138),20586
Glenfield-Jane Heights (25),20587
Newtonbrook West (36),20588
Kennedy Park (124),20589
Kennedy Park (124),20590
Glenfield-Jane Heights (25),20591
New Toronto (18),20592
Humber Summit (21),20593
Church-Yonge Corridor (75),20594
Waterfront Communities-The Island (77),20595
Church-Yonge Corridor (75),20596
Stonegate-Queensway (16),20597
Rexdale-Kipling (4),20598
Islington-City Centre West (14),20599
Newtonbrook East (50),20601
Mount Dennis (115),20602
North St.James Town (74),20606
Black Creek (24),20607
Regent Park (72),20608
West Humber-Clairville (1),20611
Rockcliffe-Smythe (111),20613
Waterfront Communities-The Island (77),20617
Rockcliffe-Smythe (111),20619
Morningside (135),20620
Malvern (132),20622
